held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
8,Ensemble,valence,lag_0,-0.00445206037270429,-0.024470806286639713,0.7592508088262998,0.8713499921537269,0.09856295298096635
9,MeanBaseline,arousal,lag_0,0.0,,0.8978764620419815,0.9475634343103271,0.0
9,RidgeCV,arousal,lag_0,-0.03279901150258259,-0.09764021907657121,0.9905774484941466,0.9952775735914814,0.19394104052711794
9,SVR,arousal,lag_0,-0.025738640739836234,-0.0646911674898882,1.018260788856831,1.009089088662062,0.23775409813435014
9,XGBoost,arousal,lag_0,0.04534418208808316,0.10964253064726465,1.3777913870185443,1.173793587909963,0.35928927378486114
9,CatBoost,arousal,lag_0,0.057008443993814925,0.1750515245080249,0.9239108270641356,0.9612028022556611,0.19207048413919267
9,CatBoostOptuna,arousal,lag_0,0.01620527352417444,0.17528918135240215,0.9465570124681186,0.9729116159590853,0.05354373078603664
9,Ensemble,arousal,lag_0,-0.002165178449962159,-0.007650423894403289,0.9640330414471189,0.9818518429208751,0.1638799775577636
9,MeanBaseline,valence,lag_0,0.0,,1.196967084105863,1.094059908828517,0.0
9,RidgeCV,valence,lag_0,0.08843802270323632,0.31904689744988,1.0811665289288475,1.0397915795623889,0.16394305400594333
9,SVR,valence,lag_0,3.68366018230532e-05,0.003086606972400527,1.2180714189037432,1.1036627287825493,0.007249183783166147
9,XGBoost,valence,lag_0,0.05677760180404888,0.19611148888689428,1.0781121678580372,1.038321803612944,0.16501597223794126
9,CatBoost,valence,lag_0,0.03757531818432183,0.11161373837142852,1.0924832969220784,1.0452192578220507,0.1905615155428576
9,CatBoostOptuna,valence,lag_0,0.012325813854747642,0.06081846906539948,1.1373664137244563,1.0664738223343582,0.11637748014206507
9,Ensemble,valence,lag_0,0.042507820010017565,0.27151937419404215,1.1134975061083014,1.0552239127826384,0.09078710220137122
10,MeanBaseline,arousal,lag_0,0.0,,1.6155959066251537,1.2710609374161232,0.0
