model,target,condition,ccc_mean,ccc_std,ccc_ci_lo,ccc_ci_hi,r_mean,rmse_mean,pred_disp_mean,n_sessions
XGBoost,valence,missingness,0.026346153529538077,0.06205350621313688,-0.0067198258750502254,0.05941213293412638,0.06978974222020909,0.26375397930461897,0.25651068653138664,16
CatBoost,valence,missingness,0.022483228631593417,0.04888457480586613,-0.0035655225571126076,0.04853197982029944,0.058757537241019175,0.2631341479778438,0.23525774193116247,16
CatBoostOptuna,valence,missingness,0.021499792218920982,0.05222205509924713,-0.0063273766834450705,0.04932696112128704,0.06758309726340749,0.2634900155111304,0.24107968333584157,16
SVR,valence,missingness,0.0023235728475164493,0.011545805625716991,-0.0038287526909962393,0.008475898386029138,0.08063928453802736,0.24998590732895146,0.0641079189432665,16
MeanBaseline,valence,missingness,1.633096669053588e-30,7.122856529286549e-30,-2.1624056590544295e-30,5.4285989971616054e-30,,0.24486782976683952,1.760910869134826e-15,16
CatBoost,valence,own_signal,0.01773948704193718,0.05266697848380666,-0.010324764796885905,0.04580373888076027,0.04837298008048035,0.26107647653937427,0.27882439150231864,16
CatBoostOptuna,valence,own_signal,0.014065812620079946,0.04182702114428586,-0.008222233682442126,0.03635385892260202,0.03013614265415789,0.2678461450387081,0.43228272348847113,16
Ensemble,valence,own_signal,0.007342819997013742,0.022955511162741415,-0.004889308461963047,0.019574948455990532,0.029474035488863456,0.2632668916802064,0.16900001063184103,16
RidgeCV,valence,own_signal,0.001359015725327009,0.024382237678311068,-0.011633361629461873,0.01435139308011589,-0.01128114097639804,0.3000590573315195,0.31163330420550495,16
MeanBaseline,valence,own_signal,-3.1005678103554323e-30,1.0137948058348221e-29,-8.502699005823017e-30,2.3015633851121516e-30,,0.2455658905717982,2.351042750803376e-15,16
SVR,valence,own_signal,-2.7541212229211514e-06,2.641682861991733e-05,-1.6830655562181478e-05,1.1322413116339176e-05,-0.031157519456038705,0.24223291524316937,0.00016581553010751462,16
XGBoost,valence,own_signal,-0.0037462054005120045,0.041260732584111455,-0.02573249782947428,0.018240087028450272,-0.013514368019468684,0.2739233009433467,0.36977441967369723,16
MeanBaseline,valence,random_dyad,-2.6644180174357866e-31,1.852392021519154e-30,-1.253511834859758e-30,7.2062823137260055e-31,,0.23876632573178086,1.2899870828844111e-15,16
SVR,valence,random_dyad,-0.0012632281818095214,0.0047408484970237075,-0.0037894480254462167,0.001262991661827174,-0.034359302099366246,0.23636808264940096,0.015269644632050296,16
RidgeCV,valence,random_dyad,-0.0018868631205934717,0.054326125097340056,-0.03083521178327457,0.027061485542087628,0.0013233558846243486,0.27790459590395566,0.3677496697038396,16
Ensemble,valence,random_dyad,-0.005724723101652545,0.039651096782638194,-0.026853301156223273,0.015403854952918183,-0.0277059835646318,0.25132835540320897,0.18643149150594582,16
CatBoostOptuna,valence,random_dyad,-0.009826373716054061,0.0324811779877503,-0.027134371731359526,0.007481624299251402,-0.01875969374271743,0.2957561590258384,0.5514497124805329,16
CatBoost,valence,random_dyad,-0.012792542380930236,0.03764093728997141,-0.032849982051214366,0.007264897289353898,-0.03989970296760144,0.265379740964365,0.3168546774545939,16
XGBoost,valence,random_dyad,-0.019893010716323184,0.0423119399864369,-0.042439452030279254,0.0026534305976328824,-0.04565988517955473,0.27549580240142674,0.4407899160504697,16
