held_out_session,model,target,condition,ccc,pearson_r,mse,rmse
5,MeanBaseline,valence,sync,1.2107566378809682e-30,,0.1891578593157033,0.4349228199528088
5,Ridge,valence,sync,0.0093299939313574,0.0252294793350108,0.1977252318793206,0.4446630543223944
5,SVR,valence,sync,0.0912435859276754,0.184311633639121,0.1863389554525436,0.43166996125807
5,LSTM,valence,sync,0.0093299939313574,0.0252294793350108,0.1977252318793206,0.4446630543223944
5,MeanBaseline,valence,retro,1.2107566378809682e-30,,0.1891578593157033,0.4349228199528088
5,Ridge,valence,retro,0.0001211726367518,0.0003037486766023,0.199527987246275,0.446685557463273
5,SVR,valence,retro,0.064859182364331,0.1107712534979849,0.1991741389656255,0.4462892996315568
5,LSTM,valence,retro,0.0001211726367518,0.0003037486766023,0.199527987246275,0.446685557463273
6,MeanBaseline,arousal,sync,4.426812384662094e-31,,0.5795143536420121,0.7612584013605447
6,Ridge,arousal,sync,-0.0479382228892101,-0.1313941550650324,0.62111591941439,0.7881090783732858
6,SVR,arousal,sync,-0.0669082652283355,-0.1427175842387948,0.6488325723052093,0.8055014415289455
6,LSTM,arousal,sync,-0.0479382228892101,-0.1313941550650324,0.62111591941439,0.7881090783732858
6,MeanBaseline,arousal,retro,4.426812384662094e-31,,0.5795143536420121,0.7612584013605447
6,Ridge,arousal,retro,-0.0542789664623154,-0.1419766347225698,0.6270390889538844,0.7918579979730485
6,SVR,arousal,retro,-0.0176704050898203,-0.0382190375778241,0.617672683929946,0.7859215507478758
6,LSTM,arousal,retro,-0.0542789664623154,-0.1419766347225698,0.6270390889538844,0.7918579979730485
6,MeanBaseline,valence,sync,0.0,,0.0999395433645647,0.3161321612309711
6,Ridge,valence,sync,0.0014878831303133,0.0064875372066414,0.0967234526380159,0.3110039431229384
6,SVR,valence,sync,0.0958028028634228,0.1884080756714512,0.0930457571020105,0.305034026138086
6,LSTM,valence,sync,0.0014878831303133,0.0064875372066414,0.0967234526380159,0.3110039431229384
6,MeanBaseline,valence,retro,0.0,,0.0999395433645647,0.3161321612309711
6,Ridge,valence,retro,0.0114625251521172,0.0500894360427307,0.0952111441883879,0.3085630311433759
6,SVR,valence,retro,0.057387527038364,0.1083240095034823,0.0968301797320707,0.3111754806087247
6,LSTM,valence,retro,0.0114625251521172,0.0500894360427307,0.0952111441883879,0.3085630311433759
7,MeanBaseline,arousal,sync,2.3741773234789468e-31,,0.4592308878023994,0.6776657640772473
7,Ridge,arousal,sync,-0.0459040934864039,-0.0749512407570549,0.5041427588173029,0.7100301112046608
7,SVR,arousal,sync,0.0780717700945192,0.1224952060355797,0.4637278955531078,0.6809756938049315
7,LSTM,arousal,sync,-0.0459040934864039,-0.0749512407570549,0.5041427588173029,0.7100301112046608
7,MeanBaseline,arousal,retro,2.3741773234789468e-31,,0.4592308878023994,0.6776657640772473
7,Ridge,arousal,retro,-0.0458448860390341,-0.073324273657999,0.5053385698410149,0.7108716971725734
7,SVR,arousal,retro,0.1396380750358025,0.214097904352052,0.4321483431312141,0.6573799077635505
7,LSTM,arousal,retro,-0.0458448860390341,-0.073324273657999,0.5053385698410149,0.7108716971725734
7,MeanBaseline,valence,sync,0.0,,0.0044019866646837,0.0663474691656261
7,Ridge,valence,sync,0.1017730494889132,0.149109664028056,0.0115811833548191,0.1076159066068727
7,SVR,valence,sync,0.1549433198034124,0.1940617193827368,0.0163593386694014,0.1279036303996156
7,LSTM,valence,sync,0.1017730494889132,0.149109664028056,0.0115811833548191,0.1076159066068727
7,MeanBaseline,valence,retro,0.0,,0.0044019866646837,0.0663474691656261
7,Ridge,valence,retro,-0.0470075238932714,-0.0647947829646867,0.0134125252036089,0.1158124570312234
7,SVR,valence,retro,-0.0572257154218039,-0.069979433515236,0.0197239238828172,0.140441887921009
7,LSTM,valence,retro,-0.0470075238932714,-0.0647947829646867,0.0134125252036089,0.1158124570312234
8,MeanBaseline,arousal,sync,-9.91708413616652e-32,,0.5131977429145427,0.7163782121997728
8,Ridge,arousal,sync,0.1788709666636178,0.2177049353424071,0.5043191212949191,0.7101542940058302
8,SVR,arousal,sync,0.1560758423660517,0.1929176340084531,0.5209388477122809,0.7217609352910983
8,LSTM,arousal,sync,0.1788709666636178,0.2177049353424071,0.5043191212949191,0.7101542940058302
8,MeanBaseline,arousal,retro,-9.91708413616652e-32,,0.5131977429145427,0.7163782121997728
8,Ridge,arousal,retro,0.215594487795208,0.2638200351138199,0.4804606135422466,0.6931526625082288
8,SVR,arousal,retro,0.1206292479765075,0.1554372450335948,0.5242629369541578,0.7240600368437398
8,LSTM,arousal,retro,0.215594487795208,0.2638200351138199,0.4804606135422466,0.6931526625082288
8,MeanBaseline,valence,sync,0.0,,0.3472410117813929,0.5892715942427507
8,Ridge,valence,sync,0.0002381089119934,0.0012050240167715,0.3501012424205308,0.5916935375855737
8,SVR,valence,sync,0.005873608373713,0.0185040631964345,0.3553936816391199,0.5961490431419981
8,LSTM,valence,sync,0.0002381089119934,0.0012050240167715,0.3501012424205308,0.5916935375855737
8,MeanBaseline,valence,retro,0.0,,0.3472410117813929,0.5892715942427507
8,Ridge,valence,retro,0.0294318578105705,0.147849743791943,0.3400748333297496,0.583159355004916
8,SVR,valence,retro,0.0218923798138549,0.0703295266783036,0.3478024097532929,0.5897477509522974
8,LSTM,valence,retro,0.0294318578105705,0.147849743791943,0.3400748333297496,0.583159355004916
9,MeanBaseline,arousal,sync,0.0,,0.3831701983777051,0.6190074299858647
9,Ridge,arousal,sync,0.1050903728548033,0.2038714836047231,0.3474709153563771,0.5894666363386287
9,SVR,arousal,sync,0.092468492794878,0.1651640715788603,0.4211605973835174,0.6489688724303481
9,LSTM,arousal,sync,0.1050903728548033,0.2038714836047231,0.3474709153563771,0.5894666363386287
9,MeanBaseline,arousal,retro,0.0,,0.3831701983777051,0.6190074299858647
9,Ridge,arousal,retro,0.1418109070159813,0.2524493042066893,0.3385819397723397,0.5818779423318431
