held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
10,RidgeCV,valence,lag_0,-0.12421263221456026,-0.4524496603507033,0.9800916526446164,0.9899957841549712,0.2091774291417646
10,SVR,valence,lag_0,-0.041839963296433746,-0.40990397447282995,1.0734631629279456,1.0360806739477122,0.09191711657265951
10,XGBoost,valence,lag_0,-0.2776242493645649,-0.750083181281574,1.8667716790862663,1.3662985321979477,0.4726472334690465
10,CatBoost,valence,lag_0,-0.2510538583910263,-0.7769335682696948,1.4997615278475056,1.2246475116732591,0.33855583990219784
10,Ensemble,valence,lag_0,-0.14858521920026393,-0.7034972564429666,1.1630954268205356,1.0784690198705458,0.18692458247047822
11,MeanBaseline,arousal,lag_0,0.0,,1.2913211958554511,1.1363631443581101,8.426320163087427e-16
11,RidgeCV,arousal,lag_0,0.26586251042815273,0.37249392181104835,1.7241094393734429,1.313053479251109,0.7543463989675192
11,SVR,arousal,lag_0,-0.32704599603347806,-0.3843092377988515,5.279012583354428,2.2976101896001477,1.5234921378616615
11,XGBoost,arousal,lag_0,-0.35388242398225606,-0.5677020451908493,1.8042551997575942,1.343225669706172,0.3738531406255911
11,CatBoost,arousal,lag_0,-0.3224726414838421,-0.5542601182936184,1.635715056343562,1.2789507638465063,0.3238513287945358
11,Ensemble,arousal,lag_0,-0.24013458053742712,-0.3364628915619632,1.6526197552091735,1.2855425917522816,0.42802303073670295
11,MeanBaseline,valence,lag_0,0.0,,0.8941026055075784,0.9455699897456445,4.876873843329834e-16
11,RidgeCV,valence,lag_0,-0.000691429535629005,-0.0020450292755976396,0.9810677510536157,0.9904886425666958,0.19987561920101332
11,SVR,valence,lag_0,-0.11355964013684386,-0.3712758692053797,0.9952146816483859,0.9976044715459057,0.16483262726983233
11,XGBoost,valence,lag_0,0.12520581161569522,0.36303932764216373,1.0133201611335272,1.00663804872135,0.24089301788493064
11,CatBoost,valence,lag_0,0.08599567026821062,0.36712368275287155,1.0822404751321315,1.040307875165872,0.16724467863107972
11,Ensemble,valence,lag_0,0.004403358966320509,0.02078434974581518,0.9792107971330649,0.9895508057361506,0.12564726065320267
12,MeanBaseline,arousal,lag_0,0.0,,0.9368304823627874,0.9679000373813338,0.0
12,RidgeCV,arousal,lag_0,0.3939201004812788,0.46822640237301233,1.6830908998485514,1.2973399322646904,1.2495047555619387
12,SVR,arousal,lag_0,0.39509181558283313,0.4726020824095299,1.7650067166685026,1.328535553407775,1.3045696891749703
12,XGBoost,arousal,lag_0,0.006629791277899187,0.0135176460381893,1.0134281450978235,1.006691683236642,0.26760153201429143
12,CatBoost,arousal,lag_0,-0.05039176881510429,-0.1423504477512051,1.093714133888647,1.0458078857460613,0.19713387535534274
12,Ensemble,arousal,lag_0,0.4227605778624198,0.4556963326230158,0.9373739582226875,0.9681807466701079,0.8057194166631042
12,MeanBaseline,valence,lag_0,0.0,,0.39706152867670386,0.6301281843218123,0.0
12,RidgeCV,valence,lag_0,0.12671656515851545,0.23347495204704086,2.059530480330267,1.4351064351922707,1.8911081449723097
12,SVR,valence,lag_0,0.015600663851576001,0.02520382318557588,0.6212526071728447,0.7881957924100107,0.577143532609406
12,XGBoost,valence,lag_0,-0.08724538298912482,-0.13615202750599606,0.4561930136682762,0.6754206198127772,0.39723697368453365
12,CatBoost,valence,lag_0,-0.09487073867008673,-0.15089852814156565,0.43003785359963104,0.65577271489414,0.3648391045011855
12,Ensemble,valence,lag_0,0.08599595407127261,0.12316115019892938,0.7863689041029112,0.8867744381199264,0.8875498656547445
13,MeanBaseline,arousal,lag_0,-4.622688770533051e-32,,2.166981562763681,1.4720671053874144,3.18772480342564e-16
13,RidgeCV,arousal,lag_0,-0.3718731001701538,-0.792065358930458,4.158499941578485,2.0392400402057835,0.3666466397931174
13,SVR,arousal,lag_0,-0.2614296955577856,-0.5166150545877888,3.2991956440698265,1.8163688072827684,0.34097621410290263
13,XGBoost,arousal,lag_0,-0.20521595993686104,-0.6597865884093866,3.4833152601527777,1.8663641820804369,0.23159371204491538
13,CatBoost,arousal,lag_0,-0.20279634249105646,-0.6574590335599864,3.415122564131325,1.8480050227559786,0.22562998897212597
13,Ensemble,arousal,lag_0,-0.2820941824450725,-0.7258264783461901,3.569062603046003,1.889196284943945,0.2787319570777757
13,MeanBaseline,valence,lag_0,0.0,,1.1278112153401005,1.0619845645488923,0.0
13,RidgeCV,valence,lag_0,0.004056913358621552,0.01834563436773043,1.5481604757221996,1.2442509697493507,0.24656728264123284
