model,target,condition,ccc_mean,ccc_std,ccc_ci_lo,ccc_ci_hi,r_mean,rmse_mean,pred_disp_mean,n_sessions
CatBoost,valence,label_ar_partner,0.007131699777534998,0.022804912207819356,-0.005020180162934207,0.019283579718004203,0.023363967889129866,0.24110079268278542,0.19150118389613846,16
Ensemble,valence,label_ar_partner,0.0030282579697301698,0.01279331706845075,-0.0037888194932062507,0.00984533543266659,0.018719535809505188,0.23962895317720906,0.09299265653769166,16
RidgeCV,valence,label_ar_partner,0.0018631132786884612,0.01659578205322535,-0.006980154750198725,0.010706381307575646,0.013308967538968427,0.24102289165757182,0.10259671547512425,16
MeanBaseline,valence,label_ar_partner,4.897754014253915e-31,2.2996268221884595e-30,-7.3560923485201405e-31,1.7151600377027972e-30,,0.2422244532543447,2.5466054756823333e-15,16
SVR,valence,label_ar_partner,-2.1884117444782476e-14,9.288373411864085e-13,-5.581788316382215e-13,5.144105967486566e-13,-0.014746080933822727,0.23938127176211937,5.727507865925691e-12,16
CatBoost,valence,lag_0,0.012914723953317832,0.03614451440852897,-0.006345328249312535,0.0321747761559482,0.05512089565788101,0.2628122137594134,0.28345980356341,16
Ensemble,valence,lag_0,0.0031154337851485325,0.02412822207899235,-0.009741588211207134,0.015972455781504198,0.018322566087417728,0.2653899344729202,0.15952769021277965,16
MeanBaseline,valence,lag_0,1.633096669053588e-30,7.122856529286549e-30,-2.1624056590544295e-30,5.4285989971616054e-30,,0.24486782976683952,1.760910869134826e-15,16
SVR,valence,lag_0,-4.830401962698206e-07,6.736029359069572e-05,-3.6376806986927564e-05,3.5410726594387916e-05,0.026656256428468434,0.24157392875088707,0.00020791290826876514,16
RidgeCV,valence,lag_0,-0.004118750162841336,0.037969874837319485,-0.024351468279578584,0.016113967953895914,-0.012794598861444467,0.3087344688126793,0.31714351104698657,16
XGBoost,valence,lag_0,-0.004920127298165399,0.02348367247229664,-0.017433693052950564,0.007593438456619765,-0.004070656792082815,0.27437954284698807,0.41709020403605557,16
CatBoost,valence,lag_1,0.0017293974544949934,0.026589905873269218,-0.012439363243016217,0.015898158152006205,-0.00294892842007635,0.2620511042499943,0.24174391029260306,16
