held_out_session,model,target,condition,ccc,pearson_r,mse,rmse,pred_dispersion
9,Ensemble,arousal,own_signal,0.0536108632115619,0.1870761687910363,0.3965914366382406,0.6297550608278115,0.181217264458508
9,MeanBaseline,arousal,random_dyad,0.0,,0.3904323171921881,0.6248458347402086,0.0
9,RidgeCV,arousal,random_dyad,-0.0836437887521121,-0.2244081919445806,0.4226484590876422,0.650114189268041,0.2132515886745229
9,SVR,arousal,random_dyad,-0.0225032243889255,-0.1062653249709179,0.5946074170226393,0.7711079152898376,0.1806439219138023
9,CatBoost,arousal,random_dyad,-0.0666029069809563,-0.120088843937285,0.4190153749412929,0.647313969369805,0.3196113976649496
9,Ensemble,arousal,random_dyad,-0.0564360619925046,-0.174912617296555,0.4479370201464127,0.6692809724969123,0.2006845060522022
9,MeanBaseline,valence,circ_shift,2.7973112945999666e-29,,0.0068103691490567,0.0825249607637396,5.402703423509263e-15
9,RidgeCV,valence,circ_shift,0.0306653913663665,0.0331616471766052,0.0120823812041703,0.109919885390089,0.8529882532325022
9,SVR,valence,circ_shift,1.372436349765636e-05,0.0117336343544837,0.0068025130916776,0.082477348961261,0.0005888257939193
9,CatBoost,valence,circ_shift,0.0488077012059051,0.069299250578607,0.0118716098939528,0.1089569176048628,0.6505084239369003
9,Ensemble,valence,circ_shift,0.0370404070584482,0.0558540399576806,0.0085910122927055,0.09268771381745,0.4378337683884811
9,MeanBaseline,valence,label_ar_combined,0.0,,0.0035349610788776,0.0594555386728408,0.0
9,RidgeCV,valence,label_ar_combined,-0.0047296490055337,-0.0060253717349499,0.0043421272766946,0.0658948198016707,0.4868056477877392
9,SVR,valence,label_ar_combined,-0.0035087719298526,-0.0035087719298526,0.006993006992873,0.0836242009999084,0.9999999999808232
9,CatBoost,valence,label_ar_combined,-0.0038480218572649,-0.0044448422701236,0.0046636079491523,0.0682906139169383,0.5771549875072749
9,Ensemble,valence,label_ar_combined,-0.0041328531890305,-0.0044640512360215,0.0050834471847146,0.0712982972076795,0.6725818715610723
9,MeanBaseline,valence,label_ar_own,0.0,,0.0035349610788776,0.0594555386728408,0.0
9,RidgeCV,valence,label_ar_own,-0.0048671203302177,-0.0062009585569265,0.0043440531145981,0.0659094311506183,0.4869192627717137
9,SVR,valence,label_ar_own,-0.0035087719298028,-0.0035087719298028,0.0069930069929567,0.0836242010004089,0.9999999999928424
9,CatBoost,valence,label_ar_own,-0.0035311222498087,-0.0040886928127294,0.004652597542123,0.0682099519287551,0.5745794937921518
9,Ensemble,valence,label_ar_own,-0.0040699347610512,-0.0043946568121663,0.0050872687087383,0.0713250917191025,0.6733492909596624
9,MeanBaseline,valence,label_ar_partner,0.0,,0.0035349610788776,0.0594555386728408,0.0
9,RidgeCV,valence,label_ar_partner,-0.0007379692085536,-0.0036167580908705,0.0035664331179332,0.0597196208790144,0.1043493376183027
9,SVR,valence,label_ar_partner,5.2545380634006775e-15,0.0004815716092989,0.0034965034965034,0.0591312395989082,5.4747569595502964e-12
9,CatBoost,valence,label_ar_partner,-0.004482037231774,-0.0077513512065126,0.0038819050614584,0.062304936092243,0.3206697480508909
9,Ensemble,valence,label_ar_partner,-0.0018710739662533,-0.0070665859151214,0.0035609701881242,0.0596738652018142,0.1350501351920681
9,MeanBaseline,valence,lag_0,2.7973112945999666e-29,,0.0068103691490567,0.0825249607637396,5.402703423509263e-15
9,RidgeCV,valence,lag_0,-0.0010395409805382,-0.0011023413522501,0.016822408330322,0.1297012271735393,1.172773843353586
9,SVR,valence,lag_0,5.228438923641651e-05,0.0758406758044567,0.0068023348905639,0.0824762686508305,0.000347058255545
9,CatBoost,valence,lag_0,-0.0452394936385765,-0.0519184162276729,0.0107137716009708,0.103507350468316,0.6609592583700626
9,Ensemble,valence,lag_0,-0.0187342086528456,-0.0257637377517191,0.0087176614424228,0.093368417799719,0.4604870381241814
9,MeanBaseline,valence,lag_1,2.529033999832371e-29,,0.0068366427787793,0.0826839934859179,5.384421823360534e-15
9,RidgeCV,valence,lag_1,0.0159617968181795,0.0168090981477591,0.0124635751934587,0.1116403833451802,0.8840478204063096
9,SVR,valence,lag_1,3.400179934036227e-05,0.0586702195459806,0.0068491273171472,0.0827594545483912,0.0002917708541193
9,CatBoost,valence,lag_1,-0.0056362874970666,-0.0075133907619374,0.0092562631487212,0.0962094753583097,0.5075275611005723
9,Ensemble,valence,lag_1,0.0062037838691136,0.0099423716930423,0.008031990514327,0.0896213730888286,0.3706809145513752
9,MeanBaseline,valence,lag_2,0.0,,0.0035053949941529,0.0592063762964173,0.0
